id,files,typeOfIdentifier,subclass,subsubclass,parents,ancestor,methods,fields,comment,type,enclosingClass,assignment,methodInvocated,parameterArgument,parameter,enclosingMethod,argument,name,abbr,expansion
Ledu/umd/cs/findbugs/ba/ch/Subtypes2;.computeFirstCommonSuperclassOfDifferentDimensionArrays(LArrayType;LArrayType;)LReferenceType;#bArrType#0#1,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/ch/Subtypes2.java;,ParameterName,,,,,,,Get the first common superclass of arrays with different numbers of dimensions param aArrType an ArrayType param bArrType another ArrayType return ReferenceType representing first common superclass;,ClassName:ArrayType;,,VariableName:minDimensions;VariableName:maxDimensions;VariableName:bBaseTypeIsPrimitive;,,,,MethodName:computeFirstCommonSuperclassOfDifferentDimensionArrays;,,bArrType,arr,array
Ledu/umd/cs/findbugs/ba/CheckReturnValueAnnotation;.(Ljava/lang/String;ILjava/lang/String;I)V#p#0#3,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/CheckReturnValueAnnotation.java;,ParameterName,,,,,,,,ClassName:int;,,FieldName:priority;,,,,MethodName:CheckReturnValueAnnotation;,,p,p,priority
Ledu/umd/cs/findbugs/ba/ClassContext;.dumpDataflowInformation(LMethod;Ledu/umd/cs/findbugs/ba/CFG;Ledu/umd/cs/findbugs/ba/vna/ValueNumberDataflow;Ledu/umd/cs/findbugs/ba/npe/IsNullValueDataflow;Ledu/umd/cs/findbugs/ba/deref/UnconditionalValueDerefDataflow;Ledu/umd/cs/findbugs/ba/type/TypeDataflow;)V|Ledu/umd/cs/findbugs/ba/DataflowAnalysisException;#vnd#0#2,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/ClassContext.java;,ParameterName,,,,,,,,ClassName:ValueNumberDataflow;,,,,,,MethodName:dumpDataflowInformation;,,vnd,vnd,value number data
Ledu/umd/cs/findbugs/ba/constant/ConstantDataflow;.(Ledu/umd/cs/findbugs/ba/CFG;Ledu/umd/cs/findbugs/ba/constant/ConstantAnalysis;)V#cfg#0#0,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/constant/ConstantDataflow.java;,ParameterName,,,,,,,,ClassName:CFG;,,,,,,MethodName:ConstantDataflow;,,cfg,cfg,control flow graph
Ledu/umd/cs/findbugs/ba/Dataflow;.reportAnalysis(Ljava/lang/String;)V#pkgEnd,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/Dataflow.java;,VariableName,,,,,,,,ClassName:int;,ClassName:Dataflow;,VariableName:shortAnalysisName;MethodName:lastIndexOf;,,,,MethodName:reportAnalysis;,,pkgEnd,pkg,package
Ledu/umd/cs/findbugs/ba/deref/UnconditionalValueDerefAnalysis;.(Ledu/umd/cs/findbugs/ba/ReverseDepthFirstSearch;Ledu/umd/cs/findbugs/ba/DepthFirstSearch;Ledu/umd/cs/findbugs/ba/CFG;LMethod;LMethodGen;Ledu/umd/cs/findbugs/ba/vna/ValueNumberDataflow;Ledu/umd/cs/findbugs/ba/AssertionMethods;)V#rdfs#0#0,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/deref/UnconditionalValueDerefAnalysis.java;,ParameterName,,,,,,,Constructor param rdfs the reverse depth first search for the block order param cfg the CFG for the method param methodGen the MethodGen for the method param vnaDataflow param assertionMethods AssertionMethods for the analyzed class;,ClassName:ReverseDepthFirstSearch;,,,,,,MethodName:UnconditionalValueDerefAnalysis;,,rdfs,rdfs,reverse depth first search
Ledu/umd/cs/findbugs/ba/Hierarchy;.findMethod([LJavaClass;Ljava/lang/String;Ljava/lang/String;Ledu/umd/cs/findbugs/ba/JavaClassAndMethodChooser;)Ledu/umd/cs/findbugs/ba/JavaClassAndMethod;#methodSig#0#2,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/Hierarchy.java;,ParameterName,,,,,,,Find a method in given list of classes searching the classes in order param classList list of classes in which to search param methodName the name of the method param methodSig the signature of the method param chooser JavaClassAndMethodChooser to select which methods are considered it must return true for a method to be returned return the JavaClassAndMethod or null if no such method exists in theclass;,ClassName:String;,,VariableName:m;,,,,MethodName:findMethod;,,methodSig,sig,signature
Ledu/umd/cs/findbugs/ba/interproc/PropertyDatabaseFormatException;.serialVersionUID)J,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/interproc/PropertyDatabaseFormatException.java;,FieldName,,,,,,,,ClassName:long;,ClassName:PropertyDatabaseFormatException;,,,,,,,serialVersionUID,uid,user identifier
Ledu/umd/cs/findbugs/ba/jsr305/AbstractMethodAnnotationAccumulator;.lookupAnnotation(Ledu/umd/cs/findbugs/ba/XMethod;)Ledu/umd/cs/findbugs/ba/jsr305/TypeQualifierAnnotation;#xm#0#0,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/jsr305/AbstractMethodAnnotationAccumulator.java;,ParameterName,,,,,,,,ClassName:XMethod;,,,,,,MethodName:lookupAnnotation;,ParameterName:xmethod;,xm,xm,xmethod
Ledu/umd/cs/findbugs/ba/jsr305/Analysis;.addEffectiveRelevantQualifiers(Ljava/util/HashSet<Ledu/umd/cs/findbugs/ba/jsr305/TypeQualifierValue<*>;>;Ledu/umd/cs/findbugs/ba/XMethod;)V#0#0#0#numParams,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/jsr305/Analysis.java;,VariableName,,,,,,,,ClassName:int;,ClassName:Analysis;,ParameterName:xmethod;MethodName:getNumParams;,,,,MethodName:addEffectiveRelevantQualifiers;,,numParams,params,parameters
Ledu/umd/cs/findbugs/ba/jsr305/TypeQualifierAnnotationLookupResult;.combine(Ledu/umd/cs/findbugs/ba/jsr305/TypeQualifierAnnotation;Ledu/umd/cs/findbugs/ba/jsr305/TypeQualifierAnnotation;)Ledu/umd/cs/findbugs/ba/jsr305/TypeQualifierAnnotation;#a#0#0,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/jsr305/TypeQualifierAnnotationLookupResult.java;,ParameterName,,,,,,,Subclasses must override this method to combine TypeQualifierAnnotations found in multiple superclasses param a a TypeQualifierAnnotation param b another TypeQualifierAnnotation return combined TypeQualifierAnnotation compatible with both inputTypeQualifierAnnotations or null if no such TypeQualifierAnnotation exists;,ClassName:TypeQualifierAnnotation;,,,,,,MethodName:combine;,VariableName:effective;,a,a,annotation
Ledu/umd/cs/findbugs/ba/jsr305/TypeQualifierApplications;.constructTypeQualifierAnnotation(Ljava/util/Set<Ledu/umd/cs/findbugs/ba/jsr305/TypeQualifierAnnotation;>;Ledu/umd/cs/findbugs/classfile/analysis/AnnotationValue;)V#tqa,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/jsr305/TypeQualifierApplications.java;,VariableName,,,,,,,,ClassName:TypeQualifierAnnotation;,ClassName:TypeQualifierApplications;,MethodName:constructTypeQualifierAnnotation;ParameterName:v;,,,,MethodName:constructTypeQualifierAnnotation;,,tqa,tqa,type qualifier annotation
Ledu/umd/cs/findbugs/ba/jsr305/TypeQualifierDataflowAnalysis;.initEntryFact(Ledu/umd/cs/findbugs/ba/jsr305/TypeQualifierValueSet;)V|Ledu/umd/cs/findbugs/ba/DataflowAnalysisException;,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/jsr305/TypeQualifierDataflowAnalysis.java;,MethodName,,,,,,,non Javadoc see edu umd cs findbugs ba DataflowAnalysis initEntryFact java lang Object;,ClassName:void;,ClassName:TypeQualifierDataflowAnalysis;,,,,ParameterName:result;,,,initEntryFact,init,initialize
Ledu/umd/cs/findbugs/ba/jsr305/TypeQualifierValue;.toString()Ljava/lang/String;#buf,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/jsr305/TypeQualifierValue.java;,VariableName,,,,,,,,ClassName:StringBuilder;,ClassName:TypeQualifierValue;,ClassName:StringBuilder;,,,,MethodName:toString;,,buf,buf,buffer
Ledu/umd/cs/findbugs/ba/jsr305/ValidationSecurityManagerTest;.havePermissions()V|Ljava/lang/InterruptedException;#t,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/jsr305/ValidationSecurityManagerTest.java;,VariableName,,,,,,,,ClassName:Thread;,ClassName:ValidationSecurityManagerTest;,VariableName:b;ClassName:Thread;MethodName:set;MethodName:run;ClassName:Override;,,,,MethodName:havePermissions;,,t,t,thread
Ledu/umd/cs/findbugs/ba/jsr305/ValidationSecurityManagerTest;.havePermissions()V|Ljava/lang/InterruptedException;#b,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/jsr305/ValidationSecurityManagerTest.java;,VariableName,,,,,,,,ClassName:AtomicBoolean;,ClassName:ValidationSecurityManagerTest;,ClassName:AtomicBoolean;VariableName:t;,,,,MethodName:run;MethodName:havePermissions;,,b,b,boolean
Ledu/umd/cs/findbugs/ba/npe/IsNullValue;.parameterMarkedAsNonnull(Ledu/umd/cs/findbugs/ba/XMethodParameter;)Ledu/umd/cs/findbugs/ba/npe/IsNullValue;#mp#0#0,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/npe/IsNullValue.java;,ParameterName,,,,,,,Get instance representing a parameter marked as Nonnull;,ClassName:XMethodParameter;,,,,,,MethodName:parameterMarkedAsNonnull;,VariableName:methodParameter;,mp,mp,method parameter
Ledu/umd/cs/findbugs/ba/npe/IsNullValueFrame$PointerEqualityInfo;.addr2)Ledu/umd/cs/findbugs/ba/vna/ValueNumber;,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/npe/IsNullValueFrame.java;,FieldName,,,,,,,,ClassName:ValueNumber;,ClassName:PointerEqualityInfo;,ParameterName:addr2;,MethodName:equals;,ParameterName:o;,,,,addr2,addr,address
Ledu/umd/cs/findbugs/ba/npe/IsNullValueFrame$PointerEqualityInfo;.(Ledu/umd/cs/findbugs/ba/vna/ValueNumber;Ledu/umd/cs/findbugs/ba/vna/ValueNumber;Z)V#addr1#0#0,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/npe/IsNullValueFrame.java;,ParameterName,,,,,,,,ClassName:ValueNumber;,,FieldName:addr1;ParameterName:addr2;VariableName:tmp;,,,,MethodName:PointerEqualityInfo;,,addr1,addr,address
Ledu/umd/cs/findbugs/ba/npe/NullDerefAndRedundantComparisonFinder;.removeStrictlyDominatedLocations(Ljava/util/Set<Ledu/umd/cs/findbugs/ba/Location;>;Ledu/umd/cs/findbugs/ba/DominatorsAnalysis;)V#0#loc,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/npe/NullDerefAndRedundantComparisonFinder.java;,VariableName,,,,,,,,ClassName:Location;,ClassName:NullDerefAndRedundantComparisonFinder;,VariableName:allDominatedBy;,MethodName:getAllDominatedBy;,ParameterName:dominator;,,MethodName:removeStrictlyDominatedLocations;,,loc,loc,location
Ledu/umd/cs/findbugs/ba/npe/NullDerefAndRedundantComparisonFinder;.analyzeNullCheck(Ledu/umd/cs/findbugs/ba/npe/IsNullValueDataflow;Ledu/umd/cs/findbugs/ba/BasicBlock;)V|Ledu/umd/cs/findbugs/ba/DataflowAnalysisException;|Ledu/umd/cs/findbugs/ba/CFGBuilderException;#0#bb,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/npe/NullDerefAndRedundantComparisonFinder.java;,VariableName,,,,,,,,ClassName:BasicBlock;,ClassName:NullDerefAndRedundantComparisonFinder;,VariableName:bbIter;VariableName:eth;MethodName:next;VariableName:frame2;,,,,MethodName:analyzeNullCheck;,,bb,bb,basic block
Ledu/umd/cs/findbugs/ba/ResourceValueAnalysis;.initEntryFact(Ledu/umd/cs/findbugs/ba/ResourceValueFrame;)V#numSlots,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/ResourceValueAnalysis.java;,VariableName,,,,,,,,ClassName:int;,ClassName:ResourceValueAnalysis;,ParameterName:result;MethodName:getNumSlots;,,,,MethodName:initEntryFact;,,numSlots,num,number
Ledu/umd/cs/findbugs/ba/SignatureConverter;.shorten(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;#0#otherPkg,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/SignatureConverter.java;,VariableName,,,,,,,,ClassName:String;,ClassName:SignatureConverter;,ParameterName:typeName;MethodName:substring;VariableName:index;,,,,MethodName:shorten;,,otherPkg,pkg,package
Ledu/umd/cs/findbugs/ba/SignatureConverter;.shorten(Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;#pkgName#0#0,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/SignatureConverter.java;,ParameterName,,,,,,,,ClassName:String;,,,,,,MethodName:shorten;,ParameterName:pkgName;,pkgName,pkg,package
Ledu/umd/cs/findbugs/ba/SignatureParser;.getParameter(I)Ljava/lang/String;#pos#0#0,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/SignatureParser.java;,ParameterName,,,,,,,,ClassName:int;,,,,,,MethodName:getParameter;,VariableName:i;ParameterName:param;,pos,pos,position
Ledu/umd/cs/findbugs/ba/SourceFinder;.findSourceFile(Ljava/lang/String;Ljava/lang/String;)Ledu/umd/cs/findbugs/ba/SourceFile;|Ljava/io/IOException;#0#repos,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/SourceFinder.java;,VariableName,,,,,,,Found it file;,ClassName:SourceRepository;,ClassName:SourceFinder;,VariableName:sourceFile;ParameterName:fileName;,,,,MethodName:findSourceFile;,,repos,repos,repository
Ledu/umd/cs/findbugs/ba/TargetEnumeratingVisitor;.(LInstructionHandle;LConstantPoolGen;)V#constPoolGen#0#1,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/TargetEnumeratingVisitor.java;,ParameterName,,,,,,,Constructor param handle the handle of the instruction whose targets should be enumerated param constPoolGen the ConstantPoolGen object for the class;,ClassName:ConstantPoolGen;,,FieldName:constPoolGen;,,,,MethodName:TargetEnumeratingVisitor;,,constPoolGen,const,constant
Ledu/umd/cs/findbugs/ba/TestCaseDetector;.likelyTestCase(Ledu/umd/cs/findbugs/ba/XMethod;)Z#c,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/TestCaseDetector.java;,VariableName,,,,,,,,ClassName:ClassDescriptor;,ClassName:TestCaseDetector;,MethodName:getClassDescriptor;ParameterName:m;,MethodName:isSubtype;,ParameterName:subDesc;,,MethodName:likelyTestCase;,,c,c,class
Ledu/umd/cs/findbugs/ba/type/TypeFrameModelingVisitor;.handleStoreInstruction(LStoreInstruction;)V#0#0#0#0#gType,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/type/TypeFrameModelingVisitor.java;,VariableName,,,,,,,,ClassName:GenericObjectType;,ClassName:TypeFrameModelingVisitor;,VariableName:value;MethodName:getLocation;MethodName:getLocalVariable;VariableName:index;MethodName:getHandle;,,,,MethodName:handleStoreInstruction;,,gType,g,generic
Ledu/umd/cs/findbugs/ba/URLClassPath$RemoteArchiveEntry;.openStream(Ljava/lang/String;)Ljava/io/InputStream;|Ljava/io/IOException;#remoteFileURL,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/URLClassPath.java;,VariableName,,,,,,,,ClassName:URL;,ClassName:URLClassPath;ClassName:RemoteArchiveEntry;,FieldName:remoteArchiveURL;ClassName:URL;ParameterName:resourceName;MethodName:toString;,,,,MethodName:openStream;,,remoteFileURL,url,uniform resource locator
Ledu/umd/cs/findbugs/ba/URLClassPath$LocalDirectoryEntry;.(Ljava/lang/String;)V|Ljava/io/IOException;#dirName#0#0,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/URLClassPath.java;,ParameterName,,,,,,,Constructor param dirName name of the local directory throws IOException if dirName is not a directory;,ClassName:String;,,FieldName:dirName;,,,,MethodName:LocalDirectoryEntry;,,dirName,dir,directory
Ledu/umd/cs/findbugs/ba/AbstractFrameModelingVisitor<Ledu/umd/cs/findbugs/ba/vna/ValueNumber;Ledu/umd/cs/findbugs/ba/vna/ValueNumberFrame;>;.getNumWordsConsumed(LInstruction;)I,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/ba/vna/ValueNumberFrameModelingVisitor.java;,MethodName,,,,,,,,ClassName:int;,,VariableName:numWordsConsumed;VariableName:passed;VariableName:numWordsConsumed;VariableName:passed;,,,,,,getNumWordsConsumed,num,number
Ledu/umd/cs/findbugs/bcel/BCELUtil;.JDK15_MINOR)I,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/bcel/BCELUtil.java;,FieldName,,,,,,,,ClassName:int;,ClassName:BCELUtil;,,,,,,,JDK15_MINOR,jdk,java development kit
Ledu/umd/cs/findbugs/BugInstance;.addSourceLine(Ledu/umd/cs/findbugs/ba/ClassContext;LMethodGen;Ljava/lang/String;LInstructionHandle;LInstructionHandle;)Ledu/umd/cs/findbugs/BugInstance;#0#tmp,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/BugInstance.java;,VariableName,,,,,,,,ClassName:InstructionHandle;,ClassName:BugInstance;,ParameterName:end;ParameterName:start;,,,,MethodName:addSourceLine;,,tmp,tmp,temporary
Ledu/umd/cs/findbugs/BugInstanceTest;.testWriteCloudPropertiesWithoutMessagesEnabled()V|Ljava/lang/Exception;#bc,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/BugInstanceTest.java;,VariableName,,,,,,,,ClassName:SortedBugCollection;,ClassName:BugInstanceTest;,VariableName:output;ClassName:SortedBugCollection;,MethodName:writeXML;,ParameterName:bc;,,MethodName:testWriteCloudPropertiesWithoutMessagesEnabled;,,bc,bc,bug collection
Ledu/umd/cs/findbugs/BugPattern;.(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;ZLjava/lang/String;Ljava/lang/String;Ljava/lang/String;)V#abbrev#0#1,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/BugPattern.java;,ParameterName,,,,,,,Constructor param type the type species of BugInstance param abbrev the abbreviation or bug code see link BugCode param category the category param experimental true if the bug pattern is experimental param shortDescription short one line description of the bug species param longDescription longer one line description may contain placeholders for use by link FindBugsMessageFormat to format BugAnnotations param detailText HTML text containing a full description of the bug species;,ClassName:String;,,,,,,MethodName:BugPattern;,,abbrev,abbrev,abbreviation
Ledu/umd/cs/findbugs/classfile/analysis/MethodInfo;.newArray(I)[Ledu/umd/cs/findbugs/classfile/analysis/MethodInfo;#sz#0#0,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/classfile/analysis/MethodInfo.java;,ParameterName,,,,,,,,ClassName:int;,,,,,,MethodName:newArray;,,sz,sz,size
Ledu/umd/cs/findbugs/classfile/engine/AbstractMethodVisitor;.visitTableSwitchInsn(IILLabel;[LLabel;)V#min#0#0,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/classfile/engine/AbstractMethodVisitor.java;,ParameterName,,,,,,,non Javadoc see org objectweb asm MethodVisitor visitTableSwitchInsn int int org objectweb asm Label org objectweb asm Label;,ClassName:int;,,,,,,MethodName:visitTableSwitchInsn;,,min,min,minimum
Ledu/umd/cs/findbugs/classfile/engine/bcel/CFGFactory;.analyze(Ledu/umd/cs/findbugs/classfile/IAnalysisCache;Ledu/umd/cs/findbugs/classfile/MethodDescriptor;)Ledu/umd/cs/findbugs/ba/CFG;|Ledu/umd/cs/findbugs/classfile/CheckedAnalysisException;#3#0#i,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/classfile/engine/bcel/CFGFactory.java;,VariableName,,,,,,,,ClassName:Iterator<Edge>;,ClassName:CFGFactory;,MethodName:edgeIterator;VariableName:cfg;VariableName:e;,,,,MethodName:analyze;,,i,ii,if instruction
Ledu/umd/cs/findbugs/classfile/engine/bcel/CFGFactory;.analyze(Ledu/umd/cs/findbugs/classfile/IAnalysisCache;Ledu/umd/cs/findbugs/classfile/MethodDescriptor;)Ledu/umd/cs/findbugs/ba/CFG;|Ledu/umd/cs/findbugs/classfile/CheckedAnalysisException;#3#0#i,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/classfile/engine/bcel/CFGFactory.java;,VariableName,,,,,,,,ClassName:Iterator<Edge>;,ClassName:CFGFactory;,MethodName:edgeIterator;VariableName:cfg;VariableName:e;,,,,MethodName:analyze;,,i,i,iterator
Ledu/umd/cs/findbugs/classfile/engine/bcel/CFGFactory;.analyze(Ledu/umd/cs/findbugs/classfile/IAnalysisCache;Ledu/umd/cs/findbugs/classfile/MethodDescriptor;)Ledu/umd/cs/findbugs/ba/CFG;|Ledu/umd/cs/findbugs/classfile/CheckedAnalysisException;#3#1#e,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/classfile/engine/bcel/CFGFactory.java;,VariableName,,,,,,,,ClassName:Edge;,ClassName:CFGFactory;,,MethodName:removeEdge;,ParameterName:edge;,,MethodName:analyze;,,e,e,entry
Ljava/io/DataInputStream;.readUTF()Ljava/lang/String;|Ljava/io/IOException;,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/classfile/engine/ClassParser.java;,MethodName,,,,,,,,ClassName:String;,,VariableName:i;VariableName:data;,,,,,,readUTF,utf,unicode transformation format
Ledu/umd/cs/findbugs/classfile/IClassConstants;.ACC_VARARGS)I,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/classfile/IClassConstants.java;,FieldName,,,,,,,,ClassName:int;,ClassName:IClassConstants;,,,,,,,ACC_VARARGS,acc,accumulator
Ledu/umd/cs/findbugs/classfile/IClassConstants;.ACC_ENUM)I,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/classfile/IClassConstants.java;,FieldName,,,,,,,,ClassName:int;,ClassName:IClassConstants;,,,,,,,ACC_ENUM,acc,accumulator
Ledu/umd/cs/findbugs/classfile/ICodeBase;.setApplicationCodeBase(Z)V#isAppCodeBase#0#0,C:/PHDONExia/icseCode/findbugs-3.0.0/src/edu/umd/cs/findbugs/classfile/ICodeBase.java;,ParameterName,,,,,,,Designate this code base as an application codebase param isAppCodeBase true if this is an application codebase false if not;,ClassName:boolean;,,,,,,MethodName:setApplicationCodeBase;,VariableName:item;MethodName:isAppCodeBase;,isAppCodeBase,app,application
