id,files,typeOfIdentifier,subclass,subsubclass,parents,ancestor,methods,fields,comment,type,enclosingClass,assignment,methodInvocated,parameterArgument,parameter,enclosingMethod,argument,name,abbr,expansion
Lretrofit2/RequestFactory$Builder;.relativeUrlParamNames)Ljava/util/Set<Ljava/lang/String;>;,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/main/java/retrofit2/RequestFactory.java;,FieldName,,,,,,,,ClassName:Set<String>;,ClassName:Builder;,ParameterName:value;MethodName:parsePathParameters;,,,,,,relativeUrlParamNames,param,parameters
Lretrofit2/adapter/rxjava2/FlowableThrowingTest;.resultThrowingInOnCompletedDeliveredToPlugin()V#throwableRef,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-adapters/rxjava2/src/test/java/retrofit2/adapter/rxjava2/FlowableThrowingTest.java;,VariableName,,,,,,,,ClassName:AtomicReference<Throwable>;,ClassName:FlowableThrowingTest;,ClassName:AtomicReference<Throwable>;,,,,MethodName:accept;MethodName:resultThrowingInOnCompletedDeliveredToPlugin;,,throwableRef,ref,reference
Lretrofit2/converter/jaxb/JaxbRequestConverter;.convert(TT;)Lokhttp3/RequestBody;|Ljava/io/IOException;#0#0#xmlWriter,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-converters/jaxb/src/main/java/retrofit2/converter/jaxb/JaxbRequestConverter.java;,VariableName,,,,,,,,ClassName:XMLStreamWriter;,ClassName:JaxbRequestConverter;,VariableName:buffer;MethodName:name;VariableName:xmlOutputFactory;ClassName:JaxbConverterFactory;MethodName:createXMLStreamWriter;MethodName:charset;MethodName:outputStream;FieldName:XML;,,,,MethodName:convert;,,xmlWriter,xml,extensible markup language
Lretrofit2/adapter/rxjava2/RxJava2CallAdapterFactoryTest;.responseTypes()V#mBodyGeneric,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-adapters/rxjava2/src/test/java/retrofit2/adapter/rxjava2/RxJava2CallAdapterFactoryTest.java;,VariableName,,,,,,,,ClassName:Type;,ClassName:RxJava2CallAdapterFactoryTest;,ClassName:List<String>;ClassName:String;MethodName:getType;ClassName:Maybe<List<String>>;ClassName:TypeToken<Maybe<List<String>>>;,,,,MethodName:responseTypes;,,mBodyGeneric,m,maybe
Lretrofit2/RequestFactory$Builder;.PARAM_URL_REGEX)Ljava/util/regex/Pattern;,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/main/java/retrofit2/RequestFactory.java;,FieldName,,,,,,,,ClassName:Pattern;,ClassName:Builder;,VariableName:queryParamMatcher;VariableName:m;MethodName:compile;ClassName:Pattern;FieldName:PARAM;,,,,,,PARAM_URL_REGEX,param,parameter
Lretrofit2/RequestFactoryTest;.getWithUrlThenQuery()V,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/test/java/retrofit2/RequestFactoryTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:RequestFactoryTest;,,,,,,,getWithUrlThenQuery,url,uniform resource locator
Lretrofit2/RequestFactory$Builder;.parseHttpMethodAndPath(Ljava/lang/String;Ljava/lang/String;Z)V,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/main/java/retrofit2/RequestFactory.java;,MethodName,,,,,,,,ClassName:void;,ClassName:Builder;,,,,ParameterName:hasBody;ParameterName:value;ParameterName:httpMethod;,,,parseHttpMethodAndPath,http,hyper text transfer protocol
Lretrofit2/RequestBuilder;.addQueryParam(Ljava/lang/String;Ljava/lang/String;Z)V,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/main/java/retrofit2/RequestBuilder.java;C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/main/java/retrofit2/ParameterHandler.java;,MethodName,,,,,,,,ClassName:void;,ClassName:RequestBuilder;,,,,ParameterName:name;ParameterName:value;ParameterName:encoded;,,,addQueryParam,param,parameter
Lretrofit2/adapter/rxjava2/RxJava2CallAdapterFactoryTest;.responseTypes()V#mResultClass,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-adapters/rxjava2/src/test/java/retrofit2/adapter/rxjava2/RxJava2CallAdapterFactoryTest.java;,VariableName,,,,,,,,ClassName:Type;,ClassName:RxJava2CallAdapterFactoryTest;,ClassName:String;MethodName:getType;ClassName:Result<String>;ClassName:Maybe<Result<String>>;ClassName:TypeToken<Maybe<Result<String>>>;,,,,MethodName:responseTypes;,,mResultClass,m,maybe
Lretrofit2/RequestFactoryTest;.nonBodyHttpMethodWithSingleEntity()V,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/test/java/retrofit2/RequestFactoryTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:RequestFactoryTest;,,,,,,,nonBodyHttpMethodWithSingleEntity,http,hyper text transfer protocol
Lretrofit2/converter/jaxb/JaxbConverterFactoryTest$Service;.getXml()Lretrofit2/Call<Lretrofit2/converter/jaxb/Contact;>;,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-converters/jaxb/src/test/java/retrofit2/converter/jaxb/JaxbConverterFactoryTest.java;,MethodName,,,,,,,,ClassName:Call<Contact>;,ClassName:Service;,VariableName:call;VariableName:call;VariableName:call;VariableName:call;VariableName:call;VariableName:call;,,,,,,getXml,xml,extensible markup language
Lretrofit2/adapter/rxjava/RxJavaCallAdapterFactoryTest;.responseTypes()V#oBodyGeneric,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-adapters/rxjava/src/test/java/retrofit2/adapter/rxjava/RxJavaCallAdapterFactoryTest.java;,VariableName,,,,,,,,ClassName:Type;,ClassName:RxJavaCallAdapterFactoryTest;,ClassName:List<String>;ClassName:String;MethodName:getType;ClassName:TypeToken<Observable<List<String>>>;ClassName:Observable<List<String>>;,,,,MethodName:responseTypes;,,oBodyGeneric,o,observable
Lretrofit2/converter/jackson/JacksonConverterFactoryTest$AnInterfaceSerializer;.serialize(Lretrofit2/converter/jackson/JacksonConverterFactoryTest$AnInterface;Lcom/fasterxml/jackson/core/JsonGenerator;Lcom/fasterxml/jackson/databind/SerializerProvider;)V|Ljava/io/IOException;#jsonGenerator#0#1,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-converters/jackson/src/test/java/retrofit2/converter/jackson/JacksonConverterFactoryTest.java;,ParameterName,,,,,,,,ClassName:JsonGenerator;,,,,,,MethodName:serialize;,,jsonGenerator,json,javascript object notation
Lretrofit2/RequestFactoryTest;.multipartPartMapRejectsOkHttpPartValues()V,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/test/java/retrofit2/RequestFactoryTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:RequestFactoryTest;,,,,,,,multipartPartMapRejectsOkHttpPartValues,http,hyper text transfer protocol
Lretrofit2/RetrofitTest;.methodAndParameterAnnotationsPassedToRequestBodyConverter()V#methodAnnotationsRef,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/test/java/retrofit2/RetrofitTest.java;,VariableName,,,,,,,,ClassName:AtomicReference<Annotation[]>;,ClassName:RetrofitTest;ClassName:MyConverterFactory;,ClassName:AtomicReference<Annotation[]>;,,,,MethodName:methodAndParameterAnnotationsPassedToRequestBodyConverter;MethodName:requestBodyConverter;,,methodAnnotationsRef,ref,reference
Lcom/squareup/moshi/JsonAdapter<Lretrofit2/converter/moshi/MoshiRequestBodyConverter;:TT;>;,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-converters/moshi/src/main/java/retrofit2/converter/moshi/MoshiRequestBodyConverter.java;,ClassName,,,,,,,,,,,,,,,,JsonAdapter<T>,json,javascript object notation
Lretrofit2/RequestBuilder;.urlBuilder)Lokhttp3/HttpUrl$Builder;,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/main/java/retrofit2/RequestBuilder.java;,FieldName,,,,,,,Do a one time combination of the built relative URL and the base URL;,ClassName:Builder;,ClassName:RequestBuilder;,FieldName:baseUrl;MethodName:newBuilder;VariableName:urlBuilder;FieldName:relativeUrl;,,,,,,urlBuilder,url,uniform resource locator
Lretrofit2/InvocationTest$Example;.postMethod(Ljava/lang/String;Ljava/lang/String;Lokhttp3/RequestBody;)Lretrofit2/Call<Lokhttp3/ResponseBody;>;#p1#0#0,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/test/java/retrofit2/InvocationTest.java;,ParameterName,,,,,,,;,ClassName:String;,,,,,,MethodName:postMethod;,,p1,p,post
Lcom/example/retrofit/SimpleService;.API_URL)Ljava/lang/String;,C:/PHDONE/runtime-EclipseApplication/retrofit-master/samples/src/main/java/com/example/retrofit/SimpleService.java;C:/PHDONE/runtime-EclipseApplication/retrofit-master/samples/src/main/java/com/example/retrofit/SimpleMockService.java;,FieldName,,,,,,,Create a very simple REST adapter which points the GitHub API Create a very simple Retrofit adapter which points the GitHub API;,ClassName:String;,ClassName:SimpleService;,VariableName:retrofit;VariableName:retrofit;,MethodName:baseUrl;,ParameterName:baseUrl;,,,,API_URL,api,application programming interface
Lretrofit2/InvocationTest$Example;.postMethod(Ljava/lang/String;Ljava/lang/String;Lokhttp3/RequestBody;)Lretrofit2/Call<Lokhttp3/ResponseBody;>;#p2#0#1,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/test/java/retrofit2/InvocationTest.java;,ParameterName,,,,,,,;,ClassName:String;,,,,,,MethodName:postMethod;,,p2,p,post
Ljava/lang/Integer;.MAX_VALUE)I,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-mock/src/test/java/retrofit2/mock/NetworkBehaviorTest.java;,VariableName,,,,,,,,ClassName:int;,ClassName:NetworkBehaviorTest;,VariableName:lowerBound;,,,,MethodName:delayVarianceIsAccurate;,,MAX_VALUE,max,maximum
Lretrofit2/RequestFactoryTest;.pathParamNonPathParamAndTypedBytes()V,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/test/java/retrofit2/RequestFactoryTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:RequestFactoryTest;,,,,,,,pathParamNonPathParamAndTypedBytes,param,parameter
Ljava/util/concurrent/TimeUnit;.toMillis(J)J,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-mock/src/test/java/retrofit2/mock/BehaviorDelegateTest.java;C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-mock/src/main/java/retrofit2/mock/NetworkBehavior.java;,MethodName,,,,,,,,ClassName:long;,,VariableName:tookMs;FieldName:delayMs;VariableName:tookMs;VariableName:tookMs;,,,,,,toMillis,millis,parameter
Lretrofit2/RequestFactoryTest$18175$Example;.method(Ljava/lang/String;Ljava/lang/String;)Lretrofit2/Call<Lokhttp3/ResponseBody;>;#o1#0#0,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/test/java/retrofit2/RequestFactoryTest.java;,ParameterName,,,,,,,;,ClassName:String;,,,,,,MethodName:method;,,o1,o,method
Lretrofit2/RequestFactoryTest;.invalidPathParam()V|Ljava/lang/Exception;,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/test/java/retrofit2/RequestFactoryTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:RequestFactoryTest;,,,,,,,invalidPathParam,param,parameter
Lcom/example/retrofit/Crawler$2336;.onResponse(Lretrofit2/Call<Lcom/example/retrofit/Crawler$Page;>;Lretrofit2/Response<Lcom/example/retrofit/Crawler$Page;>;)V#0#0#linkUrl,C:/PHDONE/runtime-EclipseApplication/retrofit-master/samples/src/main/java/com/example/retrofit/Crawler.java;,VariableName,,,,,,,Asynchronously visit URL;,ClassName:HttpUrl;,ClassName:Crawler;,VariableName:base;MethodName:resolve;VariableName:link;,MethodName:crawlPage;,ParameterName:url;,,MethodName:crawlPage;MethodName:onResponse;,,linkUrl,url,uniform resource locator
Lretrofit2/RequestFactoryTest;.bodyWithPathParams()V,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/test/java/retrofit2/RequestFactoryTest.java;,MethodName,,,,,,,,ClassName:void;,ClassName:RequestFactoryTest;,,,,,,,bodyWithPathParams,params,parameters
Lretrofit2/Utils$GenericArrayTypeImpl;.(Ljava/lang/reflect/Type;)V,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/main/java/retrofit2/Utils.java;,MethodName,,,,,,,,,ClassName:GenericArrayTypeImpl;,,,,ParameterName:componentType;,,,GenericArrayTypeImpl,impl,implementation
Lretrofit2/converter/protobuf/PhoneProtos$Phone$Builder;.getNumber()Ljava/lang/String;#ref,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-converters/protobuf/src/test/java/retrofit2/converter/protobuf/PhoneProtos.java;,VariableName,,,,,,,,ClassName:Object;,ClassName:Builder;ClassName:PhoneProtos;ClassName:Phone;,FieldName:number_;VariableName:bs;,,,,MethodName:getNumber;,,ref,ref,reference
Lretrofit2/mock/BehaviorDelegateTest;.syncFailureThrowsAfterDelay()V#0#1#tookMs,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-mock/src/test/java/retrofit2/mock/BehaviorDelegateTest.java;,VariableName,,,,,,,,ClassName:long;,ClassName:BehaviorDelegateTest;,VariableName:NANOSECONDS;MethodName:toMillis;ClassName:TimeUnit;ClassName:System;VariableName:startNanos;MethodName:nanoTime;,,,,MethodName:syncFailureThrowsAfterDelay;,,tookMs,ms,milliseconds
Lretrofit2/adapter/rxjava2/RecordingMaybeObserver;.onError(Ljava/lang/Throwable;)V#e#0#0,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-adapters/rxjava2/src/test/java/retrofit2/adapter/rxjava2/RecordingMaybeObserver.java;,ParameterName,,,,,,,,ClassName:Throwable;,,,,,,MethodName:onError;,,e,e,error
Lcom/fasterxml/jackson/databind/deser/std/StdDeserializer<Lretrofit2/converter/jackson/JacksonConverterFactoryTest$AnInterface;>;,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-converters/jackson/src/test/java/retrofit2/converter/jackson/JacksonConverterFactoryTest.java;,ClassName,ClassName:AnInterfaceDeserializer;,,,,,,,,,,,,,,,StdDeserializer<AnInterface>,std,standard
Lretrofit2/adapter/rxjava2/SingleThrowingTest;.bodyThrowingInOnErrorDeliveredToPlugin()V#errorRef,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-adapters/rxjava2/src/test/java/retrofit2/adapter/rxjava2/SingleThrowingTest.java;,VariableName,,,,,,,,ClassName:AtomicReference<Throwable>;,ClassName:SingleThrowingTest;,ClassName:AtomicReference<Throwable>;,,,,MethodName:bodyThrowingInOnErrorDeliveredToPlugin;MethodName:onError;,,errorRef,ref,reference
Lretrofit2/adapter/rxjava2/RxJava2CallAdapterFactoryTest;.rawResponseTypeThrows()V#0#1#e,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-adapters/rxjava2/src/test/java/retrofit2/adapter/rxjava2/RxJava2CallAdapterFactoryTest.java;,VariableName,,,,,,,,ClassName:IllegalStateException;,ClassName:RxJava2CallAdapterFactoryTest;,,,,,MethodName:rawResponseTypeThrows;,,e,e,exception
Lretrofit2/converter/moshi/MoshiConverterFactory;&Lcom/squareup/moshi/JsonAdapter<!Lcom/squareup/moshi/JsonAdapter;{0}*4269;>;,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-converters/moshi/src/main/java/retrofit2/converter/moshi/MoshiConverterFactory.java;,ClassName,,,,,,,,,,,,,,,,JsonAdapter<>,json,javascript object notation
Lokio/ByteString;.decodeHex(Ljava/lang/String;)Lokio/ByteString;,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-converters/moshi/src/main/java/retrofit2/converter/moshi/MoshiResponseBodyConverter.java;C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit-converters/moshi/src/test/java/retrofit2/converter/moshi/MoshiConverterFactoryTest.java;,MethodName,,,,,,,,ClassName:ByteString;,,FieldName:UTF8_BOM;VariableName:responseBody;VariableName:responseBody;,,,,,,decodeHex,hex,hexadecimal
Lretrofit2/Utils;,C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/main/java/retrofit2/ExecutorCallAdapterFactory.java;C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/main/java/retrofit2/RequestFactory.java;C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/main/java/retrofit2/DefaultCallAdapterFactory.java;C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/main/java/retrofit2/Retrofit.java;C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/main/java/retrofit2/OkHttpCall.java;C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/main/java/retrofit2/Converter.java;C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/main/java/retrofit2/ServiceMethod.java;C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/main/java/retrofit2/Utils.java;C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/main/java/retrofit2/BuiltInConverters.java;C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/main/java/retrofit2/HttpServiceMethod.java;C:/PHDONE/runtime-EclipseApplication/retrofit-master/retrofit/src/main/java/retrofit2/CallAdapter.java;,ClassName,,,,,MethodName:parameterError;MethodName:equals;MethodName:validateServiceInterface;MethodName:resolveTypeVariable;MethodName:parameterError;MethodName:throwIfFatal;MethodName:methodError;MethodName:getParameterUpperBound;MethodName:methodError;MethodName:indexOf;MethodName:getGenericSupertype;MethodName:typeToString;MethodName:getSupertype;MethodName:getRawType;MethodName:checkNotPrimitive;MethodName:declaringClassOf;MethodName:isAnnotationPresent;MethodName:buffer;MethodName:resolve;MethodName:getCallResponseType;MethodName:Utils;MethodName:checkNotNull;MethodName:hasUnresolvableType;,FieldName:EMPTY_TYPE_ARRAY;,Buffer the entire body to avoid future I O;,,,,,,,,,Utils,utils,utilities
