id,files,typeOfIdentifier,subclass,subsubclass,parents,ancestor,methods,fields,comment,type,enclosingClass,assignment,methodInvocated,parameterArgument,parameter,enclosingMethod,argument,name,abbr,expansion
Lnet/sourceforge/pmd/dcd/graph/UsageGraphBuilder$MyClassVisitor;.printlnIndent(Ljava/lang/String;)V#s#0#0,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/dcd/graph/UsageGraphBuilder.java;,ParameterName,,,,,,,,ClassName:String;,,,MethodName:printlnIndent;,ParameterName:s;,,MethodName:printlnIndent;,ParameterName:name;ParameterName:access;ParameterName:signature;ParameterName:desc;ParameterName:name;MethodName:asList;ParameterName:superName;ParameterName:innerName;ParameterName:desc;ParameterName:version;ParameterName:access;ParameterName:access;ParameterName:exceptions;ParameterName:debug;ParameterName:source;ParameterName:name;ParameterName:access;ParameterName:signature;ParameterName:outerName;ParameterName:desc;ParameterName:name;ParameterName:owner;ParameterName:desc;MethodName:getFieldType;VariableName:visitor;ParameterName:name;ParameterName:interfaces;ParameterName:visible;ParameterName:signature;ParameterName:value;,s,s,signature
Lnet/sourceforge/pmd/dcd/graph/UsageGraphBuilder$MyMethodVisitor;.visitVarInsn(II)V#opcode#0#0,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/dcd/graph/UsageGraphBuilder.java;,ParameterName,,,,,,,,ClassName:int;,,,MethodName:printlnIndent;,ParameterName:s;,,MethodName:visitVarInsn;,,opcode,opcode,operational code
Lnet/sourceforge/pmd/dcd/graph/UsageGraphBuilder$MyClassVisitor;.visitMethod(ILjava/lang/String;Ljava/lang/String;Ljava/lang/String;[Ljava/lang/String;)LMethodVisitor;#desc#0#2,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/dcd/graph/UsageGraphBuilder.java;,ParameterName,,,,,,,,ClassName:String;,,VariableName:memberNode;,MethodName:printlnIndent;MethodName:defineMethod;,ParameterName:desc;ParameterName:s;,,MethodName:visitMethod;,,desc,desc,descriptor
Lnet/sourceforge/pmd/lang/ast/AbstractNode;.getAsDocument()Lorg/w3c/dom/Document;#0#1#pce,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/ast/AbstractNode.java;,VariableName,,,,,,,,ClassName:ParserConfigurationException;,ClassName:AbstractNode;,,,,,MethodName:getAsDocument;,,pce,pce,parser configuration exception
Lnet/sourceforge/pmd/lang/ast/AbstractNode;.jjtGetNumChildren()I,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/ast/AbstractNode.java;,MethodName,,,,,,,,ClassName:int;,ClassName:AbstractNode;,VariableName:n;VariableName:n;,,,,,,jjtGetNumChildren,num,number
Lnet/sourceforge/pmd/lang/ast/AbstractNode;.appendElement(Lorg/w3c/dom/Node;)V#1#iter,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/ast/AbstractNode.java;,VariableName,,,,,,,,ClassName:Iterator<Node>;,ClassName:AbstractNode;,VariableName:docNav;VariableName:child;MethodName:getChildAxisIterator;,,,,MethodName:appendElement;,,iter,iter,iterator
Lnet/sourceforge/pmd/lang/ast/AbstractNode;.getAsDocument()Lorg/w3c/dom/Document;#0#0#dbf,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/ast/AbstractNode.java;,VariableName,,,,,,,,ClassName:DocumentBuilderFactory;,ClassName:AbstractNode;,ClassName:DocumentBuilderFactory;MethodName:newInstance;VariableName:db;,,,,MethodName:getAsDocument;,,dbf,dbf,document builder factory
Lnet/sourceforge/pmd/lang/ast/xpath/Attribute;.getStringValue()Ljava/lang/String;#v,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/ast/xpath/Attribute.java;,VariableName,,,,,,,,ClassName:Object;,ClassName:Attribute;,FieldName:value;FieldName:stringValue;MethodName:getValue;,,,,MethodName:getStringValue;,,v,v,variable access
Lnet/sourceforge/pmd/lang/ast/xpath/Attribute;.getStringValue()Ljava/lang/String;#v,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/ast/xpath/Attribute.java;,VariableName,,,,,,,,ClassName:Object;,ClassName:Attribute;,FieldName:value;FieldName:stringValue;MethodName:getValue;,,,,MethodName:getStringValue;,,v,v,value
Lnet/sourceforge/pmd/lang/ast/xpath/Attribute;.EMPTY_OBJ_ARRAY)[Ljava/lang/Object;,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/ast/xpath/Attribute.java;,FieldName,,,,,,,,ClassName:Object[];,ClassName:Attribute;,ClassName:Object;,,,,,,EMPTY_OBJ_ARRAY,obj,object
Lnet/sourceforge/pmd/lang/ast/xpath/AttributeAxisIterator;.currObj)Lnet/sourceforge/pmd/lang/ast/xpath/Attribute;,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/ast/xpath/AttributeAxisIterator.java;,FieldName,,,,,,,,ClassName:Attribute;,ClassName:AttributeAxisIterator;,MethodName:getNextAttribute;VariableName:ret;,,,,,,currObj,obj,object
Lnet/sourceforge/pmd/lang/ast/xpath/AttributeAxisIterator$MethodWrapper;.(Ljava/lang/reflect/Method;)V#m#0#0,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/ast/xpath/AttributeAxisIterator.java;,ParameterName,,,,,,,,ClassName:Method;,,FieldName:name;FieldName:method;,MethodName:truncateMethodName;,ParameterName:n;,,MethodName:MethodWrapper;,,m,m,method
Lnet/sourceforge/pmd/lang/ast/xpath/DocumentNavigator$5229;.getNextNode(Lnet/sourceforge/pmd/lang/ast/Node;)Lnet/sourceforge/pmd/lang/ast/Node;#0#n,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/ast/xpath/DocumentNavigator.java;,VariableName,,,,,,,,ClassName:Node;,ClassName:DocumentNavigator;,MethodName:getFirstChild;MethodName:getNextSibling;ParameterName:node;,,,,MethodName:getFollowingAxisIterator;MethodName:getNextNode;,,n,n,node
Lnet/sourceforge/pmd/lang/ast/xpath/NodeIterator;.getPreviousSibling(Lnet/sourceforge/pmd/lang/ast/Node;)Lnet/sourceforge/pmd/lang/ast/Node;#0#prevPosition,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/ast/xpath/NodeIterator.java;,VariableName,,,,,,,,ClassName:int;,ClassName:NodeIterator;,MethodName:getPositionFromParent;ParameterName:contextNode;,MethodName:jjtGetChild;,ParameterName:index;,,MethodName:getPreviousSibling;,,prevPosition,prev,previous
Lnet/sourceforge/pmd/lang/ast/xpath/saxon/AbstractNodeInfo;,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/ast/xpath/saxon/DocumentNode.java;C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/ast/xpath/saxon/AbstractNodeInfo.java;C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/ast/xpath/saxon/ElementNode.java;C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/ast/xpath/saxon/AttributeNode.java;,ClassName,ClassName:AttributeNode;ClassName:ElementNode;ClassName:DocumentNode;,,ClassName:VirtualNode;ClassName:SiblingCountingNode;,,MethodName:getStringValue;MethodName:compareOrder;MethodName:iterateAxis;MethodName:getTypeAnnotation;MethodName:getFingerprint;MethodName:getAttributeValue;MethodName:getSiblingPosition;MethodName:hasChildNodes;MethodName:getRoot;MethodName:isNilled;MethodName:isId;MethodName:getPrefix;MethodName:getNameCode;MethodName:getNodeKind;MethodName:isIdref;MethodName:iterateAxis;MethodName:getDisplayName;MethodName:getDocumentNumber;MethodName:getLocalPart;MethodName:getDocumentRoot;MethodName:getLineNumber;MethodName:getURI;MethodName:getParent;MethodName:getBaseURI;MethodName:copy;MethodName:getStringValueCS;MethodName:isSameNodeInfo;MethodName:getTypedValue;MethodName:getColumnNumber;MethodName:setSystemId;MethodName:getUnderlyingNode;MethodName:getConfiguration;MethodName:createUnsupportedOperationException;MethodName:getDeclaredNamespaces;MethodName:atomize;MethodName:equals;MethodName:getSystemId;MethodName:getNamePool;MethodName:generateId;,,A Saxon OM Attribute node for an AST Node Attribute This is a basic implementation of the Saxon NodeInfo and related interfaces Most methods are trivial implementations which immediately throw link UnsupportedOperationException A few of the methods actually have useful implementations such as link iterateAxis byte NodeTest and link isSameNodeInfo NodeInfo A Saxon OM Document node for an AST Node A Saxon OM Element type node for an AST Node;,,,,,,,,,AbstractNodeInfo,info,information
[LNodeInfo;,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/ast/xpath/saxon/ElementNode.java;,ClassName,,,,,,,,,,,,,,,,NodeInfo[],info,information
Lnet/sourceforge/pmd/lang/ast/xpath/saxon/ElementNode;.(Lnet/sourceforge/pmd/lang/ast/xpath/saxon/DocumentNode;Lnet/sourceforge/pmd/lang/ast/xpath/saxon/IdGenerator;Lnet/sourceforge/pmd/lang/ast/xpath/saxon/ElementNode;Lnet/sourceforge/pmd/lang/ast/Node;I)V#0#i,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/ast/xpath/saxon/ElementNode.java;,VariableName,,,,,,,,ClassName:int;,ClassName:ElementNode;,ClassName:ElementNode;ParameterName:document;ParameterName:idGenerator;ParameterName:node;VariableName:i;MethodName:jjtGetChild;FieldName:children;,MethodName:jjtGetChild;,ParameterName:index;,,MethodName:ElementNode;,,i,i,index
Lnet/sourceforge/pmd/lang/dfa/AbstractDataFlowNode;.toString()Ljava/lang/String;#newTmp,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/AbstractDataFlowNode.java;,VariableName,,,,,,,,ClassName:String;,ClassName:AbstractDataFlowNode;,VariableName:c;VariableName:st;,,,,MethodName:toString;,,newTmp,tmp,temporary
Lnet/sourceforge/pmd/lang/dfa/AbstractDataFlowNode;.toString()Ljava/lang/String;#1#0#newTmpInt,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/AbstractDataFlowNode.java;,VariableName,,,,,,,,ClassName:int;,ClassName:AbstractDataFlowNode;,ClassName:Integer;MethodName:nextToken;MethodName:parseInt;VariableName:res;VariableName:st;,MethodName:stringFromType;,ParameterName:intype;,,MethodName:toString;,,newTmpInt,tmp,temporary
Lnet/sourceforge/pmd/lang/dfa/AbstractDataFlowNode;.toString()Ljava/lang/String;#1#0#newTmpInt,C:/PHDONExia/icseCode/pmd-5.2.0/src/net/sourceforge/pmd/lang/dfa/AbstractDataFlowNode.java;,VariableName,,,,,,,,ClassName:int;,ClassName:AbstractDataFlowNode;,ClassName:Integer;MethodName:nextToken;MethodName:parseInt;VariableName:res;VariableName:st;,MethodName:stringFromType;,ParameterName:intype;,,MethodName:toString;,,newTmpInt,int,integer
